permission_level,resource_sensitivity,action_severity,task_relevance,sequence_deviation,repeated_action_count,time_since_prev,tool_rarity,step_position,is_destructive,cat_observe,cat_maintain,cat_report,cat_data,cat_admin,cat_destructive,label,action_type,session_id
0.35,0.25,0.05,0.9498934656627307,0.0,0.2,0.3168977007973719,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01087
0.7,0.45,0.35,0.8087206918685975,0.6,0.0,0.24148504277516195,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01087
0.35,0.15,0.05,0.921476056124702,0.0,0.4,0.24787043267805398,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01087
0.35,0.25,0.05,0.8794617353434779,0.0,0.4,0.13313096952753536,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01087
0.35,0.25,0.05,0.8108500913618198,0.8,0.0,0.18706275452314272,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01088
0.35,0.15,0.05,0.9301081375335224,0.8,0.0,0.1336650535137132,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01088
0.7,0.45,0.4,0.808690861049624,0.7,0.0,0.13653050971565026,0.7727272727272727,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,SCALE_SIMULATED_SERVICE,synthetic-01088
0.35,0.2,0.1,0.794146893265482,0.19999999999999996,0.0,0.06582399954698344,0.31818181818181823,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01088
0.35,0.15,0.05,0.8879812401837476,0.0,0.0,0.05942488350339913,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01088
0.35,0.15,0.05,0.9472272620145071,0.09999999999999998,0.2,0.39779102200306937,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01088
0.35,0.2,0.1,0.739706834543326,0.7,0.2,0.06675166218008209,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01088
0.35,0.15,0.05,1.0,0.0,0.0,0.2744879548533305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01089
0.35,0.25,0.05,0.8596219864583785,0.19999999999999996,0.0,0.050772236866908384,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01089
0.35,0.2,0.2,0.9791500642541976,0.30000000000000004,0.0,0.3676788790586535,0.4545454545454546,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01089
0.35,0.2,0.1,0.9221137669179689,0.0,0.0,0.23933445591199662,0.31818181818181823,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01089
0.35,0.15,0.05,0.8537160394968886,0.19999999999999996,0.0,0.18153939149671913,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01089
0.7,0.45,0.35,0.8997101807885572,0.6,0.0,0.04542613954044552,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01089
0.35,0.2,0.1,0.8275913156424574,0.19999999999999996,0.2,0.12369752804730302,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01089
0.35,0.15,0.05,0.9547690086050818,0.0,0.2,0.3834168049946311,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01089
0.35,0.2,0.2,0.8416848142448867,0.7,0.2,0.37599615544587195,0.4545454545454546,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01089
0.35,0.15,0.05,0.9283429798436388,0.6,0.0,0.39868482144153383,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01090
0.35,0.25,0.05,0.9320998170252919,0.0,0.0,0.2882982791112385,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01090
0.35,0.2,0.1,0.7321506950584233,0.30000000000000004,0.0,0.2794765991612901,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01090
0.35,0.15,0.05,0.960644566543188,0.0,0.0,0.10864993014151543,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01090
0.35,0.25,0.05,0.8743642546389985,0.19999999999999996,0.2,0.05487891631280685,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01090
0.7,0.45,0.35,0.8511640054952857,0.6,0.0,0.357378545887896,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01090
0.35,0.15,0.05,0.9317205691219305,0.0,0.0,0.07390281037594328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01091
0.35,0.15,0.05,0.8564483729927135,0.09999999999999998,0.0,0.28761209630772977,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01091
1.0,1.0,0.7,0.010822074507576086,1.0,0.0,0.0451043143976744,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,READ_SENSITIVE_DATA,synthetic-01091
1.0,1.0,0.7,0.05903416190615614,1.0,0.2,0.12961559612175802,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,READ_SENSITIVE_DATA,synthetic-01091
0.35,0.15,0.05,1.0,0.0,0.0,0.13942033301099438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01092
0.35,0.25,0.05,0.9652316620647102,0.19999999999999996,0.0,0.26506700324262517,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01092
0.35,0.2,0.2,0.8980748200548155,0.30000000000000004,0.0,0.3665009457196711,0.4545454545454546,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01092
0.35,0.15,0.05,0.942027747047344,0.19999999999999996,0.2,0.11147981327456256,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01092
0.35,0.15,0.05,0.8868381481719512,0.09999999999999998,0.0,0.3446821586814623,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01092
0.35,0.2,0.1,0.8859864450028804,0.7,0.0,0.10209150877027692,0.31818181818181823,0.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01092
0.35,0.15,0.05,0.9634733385193364,0.0,0.4,0.23650617094705456,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01092
0.35,0.25,0.05,0.8968978823391632,0.19999999999999996,0.2,0.14394400188359818,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01092
0.35,0.15,0.05,0.8567335017311183,0.8,0.2,0.27446114938572236,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01092
0.35,0.2,0.1,0.9102009396978232,0.7,0.2,0.09541706436488513,0.31818181818181823,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01092
0.35,0.15,0.05,0.98268493967148,0.0,0.0,0.35489213653572804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01093
0.35,0.2,0.2,0.8969485288664534,0.7,0.0,0.11319149525127277,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01093
0.35,0.2,0.1,0.7827305956796495,0.0,0.0,0.2521643890187278,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01093
0.35,0.15,0.05,0.97994564055317,0.0,0.2,0.1823906496233102,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01093
0.35,0.15,0.05,0.9829564101053634,0.0,0.0,0.3993914555894645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01094
0.35,0.25,0.05,0.9651864206244941,0.19999999999999996,0.0,0.36092110247054937,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01094
0.35,0.2,0.2,0.8635631085027452,0.30000000000000004,0.0,0.2654320808738782,0.4545454545454546,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01094
0.35,0.2,0.1,0.9281442704958703,0.0,0.0,0.29278179335891985,0.31818181818181823,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01094
0.35,0.15,0.05,0.9041648695346767,0.0,0.2,0.252310585665865,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01094
0.35,0.2,0.2,0.8403111707039256,0.7,0.2,0.16492561491457297,0.4545454545454546,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01094
0.35,0.15,0.05,0.8348998444462038,0.0,0.0,0.3933907609298874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01095
0.35,0.15,0.05,0.8386903552227862,0.09999999999999998,0.0,0.07218786068243724,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01095
0.35,0.2,0.1,0.8204285517252057,0.7,0.0,0.290277269739697,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01095
0.35,0.15,0.05,0.9661261237295781,0.19999999999999996,0.2,0.36957199608802666,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01095
0.35,0.25,0.05,0.7957399638121398,0.0,0.0,0.16682261118324257,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01095
0.7,0.45,0.35,0.7968115095434884,0.6,0.0,0.10088485080272035,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01095
0.35,0.15,0.05,0.9987264041051924,0.0,0.0,0.17622930195090192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01096
0.35,0.15,0.05,0.9740722057113684,0.09999999999999998,0.0,0.0428264543038845,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01096
0.35,0.25,0.05,0.9146465802973154,0.0,0.0,0.03626481896651793,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01096
0.35,0.2,0.2,0.8820897140820178,0.30000000000000004,0.0,0.3996094741406551,0.4545454545454546,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01096
0.35,0.25,0.05,0.9,0.8,0.0,0.0017600500938186427,0.09090909090909083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.86,1.0,0.2,0.016670882592087034,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.8200000000000001,1.0,0.4,0.011002807072439561,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.78,1.0,0.6,0.019188215702414538,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.74,1.0,0.8,0.009384620729493658,0.09090909090909083,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.7,1.0,1.0,0.004967264705243795,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.66,1.0,1.0,0.002409629693403667,0.09090909090909083,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.62,1.0,1.0,0.014507950986815791,0.09090909090909083,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.5800000000000001,1.0,1.0,0.009826461394110355,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.25,0.05,0.54,1.0,1.0,0.01648048939964028,0.09090909090909083,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,READ_LOG,synthetic-01097
0.35,0.15,0.05,0.95,0.0,0.0,0.009168264703905197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.9099999999999999,1.0,0.2,0.0126575927641111,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.87,1.0,0.4,0.01399245661983113,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.83,1.0,0.6,0.019785050112654204,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.7899999999999999,1.0,0.8,0.016410461035329338,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.75,1.0,1.0,0.0035053278051872566,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.71,1.0,1.0,0.004152219406009776,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.6699999999999999,1.0,1.0,0.004246507561266228,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.6299999999999999,1.0,1.0,0.01031472703422211,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.59,1.0,1.0,0.004755843034807763,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.5499999999999999,1.0,1.0,0.01086087364605647,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.51,1.0,1.0,0.0037075457143145407,0.0,0.9166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.47,1.0,1.0,0.008104863149076673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01098
0.35,0.15,0.05,0.9685297109341185,0.0,0.0,0.07618090608962569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01099
0.35,0.15,0.05,0.944868534119036,0.09999999999999998,0.0,0.037284621801090816,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01099
1.0,1.0,0.85,0.03731642123196496,1.0,0.0,0.04805400647025484,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,EXPORT_DATA,synthetic-01099
1.0,1.0,1.0,0.030845439644581835,1.0,0.0,0.08153366765948206,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,DELETE_DATABASE,synthetic-01099
1.0,0.9,0.9,0.03919026360303074,1.0,0.0,0.010713638912860925,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,MODIFY_PERMISSION,synthetic-01099
1.0,0.85,0.8,0.055583945726127466,1.0,0.0,0.07687100654301818,1.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,EXECUTE_UNKNOWN_COMMAND,synthetic-01099
0.35,0.15,0.05,0.9654750396543813,0.0,0.0,0.17010942866131049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01100
0.35,0.2,0.2,0.8034723526961159,0.7,0.0,0.16057740036079096,0.4545454545454546,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01100
0.35,0.2,0.1,0.8549984738708126,0.0,0.0,0.34609777887727317,0.31818181818181823,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01100
0.35,0.15,0.05,0.8875213688641393,0.19999999999999996,0.0,0.3793489969951309,0.09090909090909083,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01100
0.35,0.2,0.1,0.8083432516861145,0.7,0.2,0.09373506119538795,0.31818181818181823,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01100
0.35,0.15,0.05,0.867580992039686,0.19999999999999996,0.2,0.03614045647457298,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01100
0.35,0.2,0.1,0.7750176130628477,0.7,0.4,0.1393983769650911,0.31818181818181823,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01100
0.35,0.15,0.05,0.8598742766303449,0.0,0.2,0.2127708604240839,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01100
0.35,0.2,0.2,0.8438589690673749,0.7,0.2,0.25289148448677845,0.4545454545454546,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01100
0.35,0.2,0.1,0.8582309073313509,0.0,0.6,0.23149811456330863,0.31818181818181823,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01100
0.35,0.15,0.05,0.95,0.0,0.0,0.003542655543022558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.9099999999999999,1.0,0.2,0.006941138059029585,0.0,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.87,1.0,0.4,0.01755656850630101,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.83,1.0,0.6,0.018959074574506678,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.7899999999999999,1.0,0.8,0.006114054748342747,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.75,1.0,1.0,0.003082023768945395,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.71,1.0,1.0,0.00777013291402977,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.6699999999999999,1.0,1.0,0.01558266169563835,0.0,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.6299999999999999,1.0,1.0,0.016088461085945825,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.59,1.0,1.0,0.011026540974409067,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.35,0.15,0.05,0.5499999999999999,1.0,1.0,0.018283819072590225,0.0,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,CHECK_SERVER_HEALTH,synthetic-01101
0.7,0.45,0.35,0.8,1.0,0.0,0.01027473465989495,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.76,1.0,0.2,0.009183157443982135,0.7272727272727273,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.7200000000000001,1.0,0.4,0.009992424649077247,0.7272727272727273,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.68,1.0,0.6,0.015100671508928703,0.7272727272727273,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.64,1.0,0.8,0.013194814428908389,0.7272727272727273,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.6000000000000001,1.0,1.0,0.01176104903718505,0.7272727272727273,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.56,1.0,1.0,0.00488024653165324,0.7272727272727273,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.52,1.0,1.0,0.013428589200095995,0.7272727272727273,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.48000000000000004,1.0,1.0,0.014025802390154708,0.7272727272727273,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.44000000000000006,1.0,1.0,0.018649536951291994,0.7272727272727273,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.7,0.45,0.35,0.4,1.0,1.0,0.00575999861270563,0.7272727272727273,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,RESTART_SIMULATED_SERVICE,synthetic-01102
0.35,0.15,0.05,0.8766779844526875,0.0,0.0,0.393157559394835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01103
0.35,0.15,0.05,0.8913711481686116,0.09999999999999998,0.0,0.39830848363558186,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01103
0.35,0.25,0.05,0.921016711438719,0.0,0.0,0.24790036790177172,0.09090909090909083,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,READ_LOG,synthetic-01103
0.35,0.2,0.2,0.8986248574984891,0.30000000000000004,0.0,0.2755728813077549,0.4545454545454546,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,CLEAR_TEMP_FILES,synthetic-01103
0.35,0.15,0.05,0.9495920530504373,0.19999999999999996,0.2,0.29686568004165104,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01103
0.35,0.15,0.05,1.0,0.09999999999999998,0.2,0.29751541649984126,0.09090909090909083,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01103
0.7,0.45,0.35,0.8249350884226843,0.6,0.0,0.038371622191941075,0.7272727272727273,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01103
0.35,0.2,0.1,0.7916974336524075,0.19999999999999996,0.0,0.36882107640873746,0.31818181818181823,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,CREATE_TICKET,synthetic-01103
0.35,0.15,0.05,0.8905058743729253,0.19999999999999996,0.4,0.2505307111377059,0.09090909090909083,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01103
0.7,0.45,0.35,0.8802405502708688,0.6,0.2,0.1353610307108107,0.7272727272727273,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,RESTART_SIMULATED_SERVICE,synthetic-01103
0.35,0.15,0.05,1.0,0.0,0.0,0.18700401575122552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVER_HEALTH,synthetic-01104
0.35,0.15,0.05,0.9057991954064267,0.09999999999999998,0.0,0.14261368238730907,0.09090909090909083,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,CHECK_SERVICE_STATUS,synthetic-01104
